date,KOSPI200/ma_down/cash,KOSPI200/ma_down/basket,KOSPI200/ma_reclaim/cash,KOSPI200/ma_reclaim/basket,KOSPI200/drawdown/cash,KOSPI200/drawdown/basket,KOSPI200/or/cash,KOSPI200/or/basket,KOSPI200/and/cash,KOSPI200/and/basket,KOSPI200/annual5_live/cash,KOSPI200/annual5_live/basket,Semi50/ma_down/cash,Semi50/ma_down/basket,Semi50/ma_reclaim/cash,Semi50/ma_reclaim/basket,Semi50/drawdown/cash,Semi50/drawdown/basket,Semi50/or/cash,Semi50/or/basket,Semi50/and/cash,Semi50/and/basket,Semi50/annual5_live/cash,Semi50/annual5_live/basket,Attack/ma_down/cash,Attack/ma_down/basket,Attack/ma_reclaim/cash,Attack/ma_reclaim/basket,Attack/drawdown/cash,Attack/drawdown/basket,Attack/or/cash,Attack/or/basket,Attack/and/cash,Attack/and/basket,Attack/annual5_live/cash,Attack/annual5_live/basket,SemiSplit/ma_down/cash,SemiSplit/ma_down/basket,SemiSplit/ma_reclaim/cash,SemiSplit/ma_reclaim/basket,SemiSplit/drawdown/cash,SemiSplit/drawdown/basket,SemiSplit/or/cash,SemiSplit/or/basket,SemiSplit/and/cash,SemiSplit/and/basket,SemiSplit/annual5_live/cash,SemiSplit/annual5_live/basket
2018-09-30,121.55830224977338,145.8995243127601,121.23142377008111,148.58031726100768,121.21131901268137,147.9402336008893,121.55830224977338,145.8995243127601,121.21131901268137,147.9402336008893,121.10650363818031,145.2626920708167,148.17692141632276,177.82226544736534,147.44861540594698,180.74682237740268,148.54053147651155,181.33191836431445,148.17692141632276,177.82226544736534,148.54053147651155,181.33191836431445,147.63663690038922,177.0867599622108,141.0955947704164,169.33036008324464,140.48169239778656,172.19860245264593,141.2492890449265,172.4228364722164,141.0955947704164,169.33036008324464,141.2492890449265,172.4228364722164,140.57868131239388,168.62036542087307,145.12009373163568,171.00962747349203,149.15677976491025,180.6423894419206,150.5329151409051,177.4577131480777,152.41945944234723,179.1674884906536,143.32389600953505,169.37770168795805,144.5839484404367,170.3048851279038
2018-10-31,119.61286080431633,145.01794844811712,116.34625562758153,143.70319153247738,119.27143075082284,147.0463270582428,119.61286080431633,145.01794844811712,119.27143075082284,147.0463270582428,119.16829286086954,144.3849641689205,145.80547068981275,176.74780123541575,142.81483471432418,176.41702607813872,146.16326146766554,180.2362476040952,145.80547068981275,176.74780123541575,146.16326146766554,180.2362476040952,145.2738329867269,176.0167399311938,138.8374748990664,168.30720692833313,135.75534561369577,167.69173683965184,138.98870942211548,171.38099749526853,138.8374748990664,168.30720692833313,138.98870942211548,171.38099749526853,138.32883421917865,167.60150230159616,142.7975650380872,169.9763275987163,143.84442820739983,175.41770884835304,148.12375865713943,176.38545168839863,149.98011035630932,178.08489597141093,141.0301139949722,168.3542624785422,142.27000031482132,169.27584355243087
2018-11-30,120.27795525361219,145.2256236960113,116.34625562758153,142.9616243910027,119.27143075082284,146.2875079724726,120.27795525361219,145.2256236960113,119.27143075082284,146.2875079724726,119.83091533792485,144.59173294166106,145.91564832197318,176.1516877264105,142.81483471432418,175.50664219354235,146.16326146766554,179.30615497705926,145.91564832197318,176.1516877264105,146.16326146766554,179.30615497705926,145.38360888784788,175.42309205693087,139.10915682055006,167.94172910454378,135.75534561369577,166.8263790100103,138.98870942211548,170.49660157434062,139.10915682055006,167.94172910454378,138.98870942211548,170.49660157434062,138.59952081517574,167.2375569100533,142.7975650380872,169.09918034797303,144.13767674498055,175.10771936288796,148.12375865713943,175.47523074054496,149.98011035630932,177.16590519718383,141.0301139949722,167.48548574609868,142.27000031482132,168.40231108536994
2018-12-31,119.44729092482518,148.3507863403709,116.34625562758153,148.04133094719612,119.27143075082284,151.48538968725072,119.44729092482518,148.3507863403709,119.27143075082284,151.48538968725072,119.0033383588581,147.70325466194896,143.35993319783034,178.0735994618949,142.81483471432418,181.74273698334204,146.16326146766554,185.6772538987649,143.35993319783034,178.0735994618949,146.16326146766554,185.6772538987649,142.83721244366893,177.3370544131861,137.0416032192057,170.21948121539378,135.75534561369577,172.75404704549248,138.98870942211548,176.55467980697983,137.0416032192057,170.21948121539378,138.98870942211548,176.55467980697983,136.5395418392721,169.50575850769286,142.7975650380872,175.1076054670891,140.63569938648783,175.44195825840418,148.12375865713943,181.71020941988905,149.98011035630932,183.4609568517642,141.0301139949722,173.43657313501086,142.27000031482132,174.3859750745175
2019-01-31,121.62759861523952,151.82453660950065,116.34625562758153,148.99665686943376,119.27143075082284,152.46294047447054,121.62759861523952,151.82453660950065,119.27143075082284,152.46294047447054,121.17554244820904,151.16184246785437,149.29494997381394,186.36504335997284,142.81483471432418,182.9155415420942,146.16326146766554,186.87544829950735,149.29494997381394,186.36504335997284,146.16326146766554,186.87544829950735,148.75058888838353,185.5942033794593,141.92204995162942,177.16024291566876,135.75534561369577,173.86884666434275,138.98870942211548,177.69400529961632,141.92204995162942,177.16024291566876,138.98870942211548,177.69400529961632,141.40210871796077,176.41741790311497,142.7975650380872,176.23759284030004,148.40475120759396,185.9687478515792,148.12375865713943,182.8828040749315,149.98011035630932,184.6448492599021,141.0301139949722,174.55577716485737,142.27000031482132,175.511305692646
2019-02-28,121.44976452908956,151.2396274385498,116.17614349610754,148.42264220098724,119.27143075082284,152.0073784718833,121.44976452908956,151.2396274385498,119.27143075082284,152.0073784718833,120.99836932220519,150.5794863485356,148.1673870140691,184.51201565364852,141.73621338283107,181.0968122338294,146.16326146766554,186.31706110589315,148.1673870140691,184.51201565364852,146.16326146766554,186.31706110589315,147.62713726259048,183.74884013539292,141.0662643284314,175.66848567754863,134.9367450291631,172.40480424587193,138.98870942211548,177.163052422477,141.0662643284314,175.66848567754863,138.98870942211548,177.163052422477,140.54945832450917,174.93191553669118,142.7975650380872,175.7109917497293,146.79441587068075,183.54099426324854,148.12375865713943,182.33634697392145,149.98011035630932,184.09312713625366,141.0301139949722,174.03420136971056,142.27000031482132,174.98687476110806
2019-03-31,120.82326030233573,153.48040332784706,115.57684348733035,150.6216814587697,119.27143075082284,155.80273850762708,120.82326030233573,153.48040332784706,119.27143075082284,155.80273850762708,120.37419363850078,152.81048154567503,149.02395593404913,189.2642515871056,142.5556031126902,185.76108721604854,146.16326146766554,190.9690742831965,149.02395593404913,189.2642515871056,146.16326146766554,190.9690742831965,148.4805829504243,188.48141994993256,141.49597763722798,179.71251300530406,135.3477867155703,176.37369904858804,138.98870942211548,181.58650591357858,141.49597763722798,179.71251300530406,138.98870942211548,181.58650591357858,140.9775973489153,178.95898643787444,142.7975650380872,180.09818980966546,148.1935260519217,188.67008020299818,148.12375865713943,186.88896863824638,149.98011035630932,188.68961254776463,141.0301139949722,178.37953288829448,142.27000031482132,179.3559928784293
2019-04-30,123.59071559276532,157.48770050591594,118.22412966517224,154.55433882725737,121.27515048525368,159.0858683870679,123.59071559276532,157.48770050591594,121.27515048525368,159.0858683870679,123.13136306252125,156.80028739840844,152.89205733541877,194.78334006320702,146.25581040296856,191.1780207741025,148.6187548713071,194.9932415079441,152.89205733541877,194.78334006320702,148.6187548713071,194.9932415079441,152.33458043282164,193.97768046443414,145.06074609260025,184.81597856724423,138.75766117733858,181.38234916467596,141.32367277569497,185.41296037117428,145.06074609260025,184.81597856724423,141.32367277569497,185.41296037117428,144.52930602880477,184.04105339588563,145.19651587899102,183.89328194900145,152.63923742312497,194.8716799450036,150.61218775110612,190.82715844768973,152.49972553155513,192.66574615638763,143.3993722555788,182.13840888698294,144.66008824664,183.13544518405817
2019-05-31,120.29335934445392,157.671474853791,115.06995201693267,154.73469019906608,119.82984093707627,163.09660363362028,120.29335934445392,157.671474853791,119.82984093707627,163.09660363362028,119.84626217601847,156.9832595954162,147.30143958686716,193.08497996241053,140.90785221784301,189.51109626953954,146.84757499979784,199.9092423726632,147.30143958686716,193.08497996241053,146.84757499979784,199.9092423726632,146.7643472635633,192.28634509232816,140.11500904748357,183.66130526855085,134.02682307217376,180.24912812470765,139.63943282357843,190.0874314783059,140.11500904748357,183.66130526855085,139.63943282357843,190.0874314783059,139.6016880329938,182.89122159093532,143.46612090588798,188.52944023882858,145.40346843369494,190.49515224079684,148.81725093051622,195.638127631473,150.68229377803203,197.52306822243452,141.69039493339577,186.7303248357749,142.9360862070921,187.7524975491724
2019-06-30,121.53417238601548,160.63214880147018,115.06995201693267,156.3715112685122,119.82984093707627,164.82187905078217,121.53417238601548,160.63214880147018,119.82984093707627,164.82187905078217,121.08246345845666,159.93101059055905,149.93568515636565,198.17198913156304,140.90785221784301,191.5157905941848,146.84757499979784,202.0239308078914,149.93568515636565,198.17198913156304,146.84757499979784,202.0239308078914,149.38898781442083,197.3523134590956,142.35562285413283,188.15252973522192,134.02682307217376,182.1558471046872,139.63943282357843,192.09822241652606,142.35562285413283,188.15252973522192,139.63943282357843,192.09822241652606,141.8340931961856,187.36361455333696,143.46612090588798,190.52375036797156,148.5882787215022,196.15375663181754,148.81725093051622,197.7076351794069,150.68229377803203,199.6125151289568,141.69039493339577,188.7056034859761,142.9360862070921,189.73858899016895
2019-07-31,122.11178602290354,162.88017550293478,115.61684325069963,158.55991088404897,121.36317529819864,168.96201505912802,122.11178602290354,162.88017550293478,121.36317529819864,168.96201505912802,121.6579302651048,162.169224951024,152.92431816904133,203.95364813456538,143.71653554392574,197.1032552997587,148.7266264183249,207.09853956312602,152.92431816904133,203.95364813456538,148.7266264183249,207.09853956312602,152.3667236365953,203.11005846066902,144.65292176229968,192.92782876655227,136.18971392351915,186.77895071883617,141.4262493530977,196.92350879443984,144.65292176229968,192.92782876655227,141.4262493530977,196.92350879443984,144.1229757911099,192.11889096839337,144.79824342321191,194.34714858169608,152.53886188923977,202.9930318769895,150.1990601665855,201.67519837152702,152.08142045153716,203.6183051278787,143.0060293451125,192.49251543734496,144.26328720599224,193.54623071892203
2019-08-31,121.11495227991017,169.32900745906252,115.31028064540921,168.23568600528924,121.04137606757045,179.27255605671505,121.11495227991017,169.32900745906252,121.04137606757045,179.27255605671505,120.66480147761621,168.58990860350318,152.16304098029667,212.67830583776004,143.33546549979621,209.13105452915855,148.33227192127302,219.73627936493156,152.16304098029667,212.67830583776004,148.33227192127302,219.73627936493156,151.60822222611276,211.79862938035177,143.81763505333353,201.02720141826123,135.8286015428289,198.17673162360887,141.05125209284446,208.9403393826832,143.81763505333353,201.02720141826123,141.05125209284446,208.9403393826832,143.29074921270188,200.18430331110372,144.0774188937441,202.66086281272797,151.8414933896222,210.74928933876356,149.45134966740045,210.30238934903053,151.32433931749765,212.32861764542326,142.29412669093136,200.7268928215126,143.54512575830253,201.82568356622784
2019-09-30,122.28685846089128,168.62458152417366,115.13045090425257,164.8696866320298,120.85260851618092,175.6857349389259,122.28685846089128,168.62458152417366,120.85260851618092,175.6857349389259,121.83235200722933,167.88855739520793,154.73873116949076,213.33571337204387,143.11192966660664,204.9468352639778,148.1009434229338,215.3398745581567,154.73873116949076,213.33571337204387,148.1009434229338,215.3398745581567,154.17452090201476,212.45331775656936,145.9913488315179,201.2841727065969,135.6167728826227,194.211682529217,140.83127855699232,204.7599358778726,145.9913488315179,201.2841727065969,140.83127855699232,204.7599358778726,145.4564994403044,200.44019713026606,144.74623011251504,200.330248280508,155.00027411881854,212.52133680390543,150.14510681606046,207.88389671076348,152.02679093403643,209.88682323567636,142.95465981976466,198.41851908361198,144.21146605815093,199.5046736555509
2019-10-31,123.03391254936993,167.98397458320264,115.83378628418563,164.24334458475803,121.59090072870184,175.01830258585974,123.03391254936993,167.98397458320264,121.59090072870184,175.01830258585974,122.57662950214167,167.25074661931245,155.81545310903374,212.70643261218027,144.10774857579486,204.34229935112927,149.13147749701653,214.70468208264947,155.81545310903374,212.70643261218027,149.13147749701653,214.70468208264947,155.24731688476,211.82663981727728,146.9762063409069,200.64770335915335,136.53164351188644,193.5975767046847,141.78132623689814,204.11247601543852,146.9762063409069,200.64770335915335,141.78132623689814,204.11247601543852,146.43774885617592,199.80639647046496,145.75342101068503,199.7393300096333,156.05524269404685,212.0814775316024,151.18986483754637,207.27069728710475,153.0846423197874,209.26771573827966,143.94938439469507,197.8332398798333,145.21493589575994,198.91619059919847
2019-11-30,124.49613635781948,169.52031864357303,117.21043859587758,165.74547767533556,123.03597474327478,176.618981045225,124.49613635781948,169.52031864357303,123.03597474327478,176.618981045225,124.0334186288437,168.78038473984535,157.31887133253653,214.17618439609026,145.49820254575636,205.75425692717107,150.5704039737763,216.18824130382336,157.31887133253653,214.17618439609026,150.5704039737763,216.18824130382336,156.74525332621894,213.29031243839987,148.4764973343062,202.14629475872763,137.92531940116456,195.04351233500066,143.22858938296167,205.63694500253195,148.4764973343062,202.14629475872763,143.22858938296167,205.63694500253195,147.93254342988402,201.29870434300813,147.15975359781297,201.119482142286,157.43013426810438,213.42960528917007,152.6486520981824,208.70288940912403,154.56171174011584,210.71370679150695,145.33831035449415,199.20022137474754,146.6160727958189,200.29065503072226
2019-12-31,126.58796836010596,171.3310907190604,119.17985350006542,167.5159278786758,125.10327254808998,178.50557919131606,126.58796836010596,171.3310907190604,125.10327254808998,178.50557919131606,126.1174758697455,170.5832530332888,162.6252141165662,220.08941989240017,150.40583588070444,211.4349696497796,155.64912192952508,222.15702810412606,162.6252141165662,220.08941989240017,155.64912192952508,222.15702810412606,162.03224805783233,219.17908970878625,152.85625523936147,206.8719381312599,141.99383878840732,199.60311152291266,147.45354456335977,210.4441905048987,152.85625523936147,206.8719381312599,147.45354456335977,210.4441905048987,152.29625578930984,206.00453330323347,152.12343080951084,206.67223238926883,164.46768436087058,221.800231239816,157.79746906268298,214.4650115485032,159.77505592973827,216.53134601256184,150.24055054894905,204.69998234596528,151.56141173267383,205.82052201498277
2020-01-31,127.53941279832205,178.7309484637774,120.07561800461514,174.7510072275203,126.04355790388232,186.2153059379929,127.53941279832205,178.7309484637774,126.04355790388232,186.2153059379929,127.06538405195737,177.95081137182316,164.9417010726722,231.0759869887732,152.5482660003668,221.9895182587612,157.8662391375655,233.24680741469024,164.9417010726722,231.0759869887732,157.8662391375655,233.24680741469024,164.34028861066727,230.12021434978357,154.77647596405853,216.85073456145975,143.77760296340838,209.23128455940167,149.3058950069659,220.59530020076352,154.77647596405853,216.85073456145975,149.3058950069659,220.59530020076352,154.20944165273724,215.9414890841909,154.29032691539842,216.98903157576308,166.74487305987864,231.959582414056,160.04518803280675,225.1708157636899,162.05094429663723,227.3402988581735,152.38062629006606,214.91832946946542,153.72030225426352,216.09480496794635
2020-02-29,124.08267375826243,177.52849048276974,116.8211724382694,173.57532531492504,122.62736146864127,184.96249503570922,124.08267375826243,177.52849048276974,122.62736146864127,184.96249503570922,123.62149275549102,176.75360196181322,160.75412696710112,229.91768129021858,148.6753389940456,220.8767599519839,153.8582983266174,232.07762012821019,160.75412696710112,229.91768129021858,153.8582983266174,232.07762012821019,160.16798328937742,228.9666996159185,150.78061467945798,215.67075543078792,140.06569937020623,208.09276616903037,145.45126760506335,219.39494526035907,150.78061467945798,215.67075543078792,145.45126760506335,219.39494526035907,150.22821948197833,214.76645755348918,150.3731721053704,215.90133901595476,161.88733961844747,229.4362245129258,155.98192761552662,224.0421106894584,157.93676132346081,226.20071889960633,148.51195535546813,213.84101663833852,149.81761934852034,215.01159486340796
2020-03-31,121.19380180249297,177.22646682503142,116.8211724382694,178.2576419265839,122.62736146864127,189.9519885680892,121.19380180249297,177.22646682503142,122.62736146864127,189.9519885680892,119.56483630829058,173.81423969183794,158.10439974612683,231.08967697933187,148.6753389940456,226.83506606707337,153.8582983266174,238.3380773328791,158.10439974612683,231.08967697933187,153.8582983266174,238.3380773328791,156.00098699598342,226.71573031172997,148.0390028722482,216.40355639512592,140.06569937020623,213.7062150508428,145.45126760506335,225.31327838082268,148.0390028722482,216.40355639512592,145.45126760506335,225.31327838082268,146.06448003746166,212.29005608290836,148.68148736819552,218.71414983072708,158.68944103846385,229.46851297182914,154.2271448804959,226.96098129389296,156.15998688405142,229.14771233341298,146.84120914026695,216.62698511349362,146.70392718571142,214.60302454023918
2020-04-30,123.37694687904042,183.46692689457174,116.8211724382694,182.0897611245877,122.62736146864127,194.03550865858034,123.37694687904042,183.46692689457174,122.62736146864127,194.03550865858034,121.7186377389944,179.9345491565935,158.925312278315,236.26385174488004,148.6753389940456,231.71148540069223,153.8582983266174,243.4617842993317,158.925312278315,236.26385174488004,153.8582983266174,243.4617842993317,156.8109781503369,231.79197095590504,149.28217238248502,221.94255594547573,140.06569937020623,218.30039502864344,145.45126760506335,230.1569828656152,149.28217238248502,221.94255594547573,145.45126760506335,230.1569828656152,147.29106833235758,217.72376773152826,148.68148736819552,223.4159886039933,159.5610155853123,234.3669407097476,154.2271448804959,231.84010750814144,156.15998688405142,234.07384811149754,146.84120914026695,221.28395476420295,146.70392718571142,219.21648380853264
2020-05-31,126.43671402206098,189.974939244165,118.79790375925212,187.76197846374103,124.7023393272364,200.07984398983263,126.43671402206098,189.974939244165,124.7023393272364,200.07984398983263,124.73727856183899,186.3172595875723,161.41925963403008,242.49290630274047,151.19107473880155,238.92945250138774,156.4617349378707,251.04578103695718,161.41925963403008,242.49290630274047,156.4617349378707,251.04578103695718,159.27174615952765,237.9031251697008,151.96469380234248,228.29937186591135,142.43575138356658,225.10059773184906,147.91244883061128,237.32652617697315,151.96469380234248,228.29937186591135,147.91244883061128,237.32652617697315,149.93781066903057,223.9597503130437,151.19732714960426,230.37554545429074,161.8028158802703,239.90042737534156,156.83682274511511,239.06208127315222,158.80237037255023,241.3654043840764,149.3259095696512,228.17709734035873,149.18630466683456,226.04522328738892
2020-06-30,128.30835152813614,191.49395829441818,119.51423858077945,187.19001247928887,125.45427707326805,199.47035496616016,128.30835152813614,191.49395829441818,125.45427707326805,199.47035496616016,126.58375939430786,187.8070322272189,163.88660848031657,244.54882815143625,152.10273587180458,238.20161867351317,157.40517741813287,250.28103809768797,163.88660848031657,244.54882815143625,157.40517741813287,250.28103809768797,161.7062695244824,239.92013358601614,154.26920000825157,230.20742498923812,143.29461913558708,224.41488976245137,148.8043403058133,236.6035752297576,154.26920000825157,230.20742498923812,148.8043403058133,236.6035752297576,152.21157970407126,225.8315342675579,152.10902598377402,229.67376878615178,164.72272157597678,242.7667761138382,157.7825269526381,238.33384342766644,159.75992655863806,240.63015008892694,150.22632401633837,227.48201764862594,150.08587731539248,225.35663777222697
2020-07-31,132.0801111724844,202.34016823533804,123.02748597765793,197.792447105828,129.1421381816081,210.76834768730097,132.0801111724844,202.34016823533804,129.1421381816081,210.76834768730097,130.3048228295952,198.44441482696485,167.59391594040721,256.743273950275,155.54347830113775,250.07956039201147,160.96586729944931,262.7613209787386,167.59391594040721,256.743273950275,160.96586729944931,262.7613209787386,165.3642551580282,251.88376918051225,158.02023935962325,242.0766427504409,146.77881270882563,235.985451379095,152.42250216905074,248.80257079913335,158.02023935962325,242.0766427504409,152.42250216905074,248.80257079913335,155.91258823444463,237.475136369851,154.49177562802942,241.61449674233685,168.17069837556278,253.77333623757576,160.2541505629702,250.72480823902703,162.26252563658147,253.14049977079756,152.57958160767888,239.30879657084353,152.43693484447797,237.0729182990825
2020-08-31,135.57892020129873,204.86685895177644,126.28649049324945,200.26234887690225,132.5631201527705,213.40028395613498,135.57892020129873,204.86685895177644,132.5631201527705,213.40028395613498,133.7566043776805,200.9224579414154,168.47035823497308,254.49082623566278,156.35690211943125,247.88557444796174,161.80764782167827,260.4560760240385,168.47035823497308,254.49082623566278,161.80764782167827,260.4560760240385,166.2290373096751,249.67395463889181,159.68651259377768,241.23953480866743,148.32654866941408,235.16940695098347,154.02974904246634,247.9422044061463,159.68651259377768,241.23953480866743,154.02974904246634,247.9422044061463,157.55663695690959,236.6539405685118,156.73640264244835,241.17780451746236,168.07271268309552,250.4421167496663,162.5824997198372,250.27165010564775,164.62005468297323,252.68297553470575,154.7964261570608,238.87627165112397,154.65170686425827,236.64443448894124
2020-09-30,133.93202254987992,200.1849847977766,124.75246939107176,195.68570275647352,130.95285588071255,208.5233932817598,133.93202254987992,200.1849847977766,130.95285588071255,208.5233932817598,132.13184267221556,196.33072618154367,169.5901525052196,253.45777948607804,157.39618027459866,246.87934019291916,162.88315617110592,259.39881472025746,169.5901525052196,253.45777948607804,162.88315617110592,259.39881472025746,167.33393389491502,248.6604608673842,159.99763567706853,239.12681563574984,148.61553871876978,233.10984853182524,154.32985084607023,245.77078482751136,159.99763567706853,239.12681563574984,154.32985084607023,245.77078482751136,157.86361032545994,234.58138095268373,154.59776082424276,234.44420851583362,170.43474381558775,251.5597757371016,160.3640888915471,243.28415726465374,162.37384176035414,245.62815937057172,152.68425499128847,232.2069336044816,152.54151036886415,230.03740851874232
2020-10-31,133.25336008993105,193.64962532419514,124.12032170786844,189.29722955182302,130.2892895011618,201.71581310723298,133.25336008993105,193.64962532419514,130.2892895011618,201.71581310723298,131.4623021121743,189.92119515402015,168.29616613579816,244.53366652150473,156.1952348843994,238.1868505602545,161.64034471784498,250.26552108005512,168.29616613579816,244.53366652150473,161.64034471784498,250.26552108005512,166.05716265317074,239.90525892762565,158.87935401388262,230.86050061718632,147.5768106706308,225.05153254258488,153.2511833923104,237.2747961014353,158.87935401388262,230.86050061718632,153.2511833923104,237.2747961014353,156.76024414155208,226.47219592762025,154.17275004224004,226.52563300150948,168.61438701355945,242.47710594805457,159.92322567036223,235.06700409659516,161.92745344854794,237.33183530808606,152.26450470339702,224.3639241723567,152.12215250582597,222.26767685419549
2020-11-30,137.18115140040112,195.16374639169018,127.77890653250546,190.77731980659644,134.12971152732766,203.29300264096557,137.18115140040112,195.16374639169018,134.12971152732766,203.29300264096557,135.3372999924687,191.40616411414658,175.00647187525988,248.98778868104563,162.42305222086583,242.5253669873919,168.0852695060515,254.8240475973586,175.00647187525988,248.98778868104563,168.0852695060515,254.8240475973586,172.67819483242536,244.27507575154328,164.80126943759512,234.4655691630336,153.07744602200782,228.565889476729,158.96331982605884,240.98002892325104,164.80126943759512,234.4655691630336,158.96331982605884,240.98002892325104,162.60317391281535,230.00873763945455,156.92388729146325,225.04871062412502,177.6587262659594,250.64225999906782,162.77697734202354,233.53439291288566,164.81696958374113,235.78445767232907,154.9815902487302,222.90109590035388,154.83669784588204,220.81851588567486
2020-12-31,140.60939358654386,201.31546539374185,130.97218077901863,196.79077509792558,137.48169633558317,209.7009623694114,140.60939358654386,201.31546539374185,137.48169633558317,209.7009623694114,139.74967081365992,198.58397372519767,183.2803945839789,262.3853228306519,170.1020584072631,255.5751711708479,176.03197292487448,268.5356191483629,183.2803945839789,262.3853228306519,176.03197292487448,268.5356191483629,182.15649376597355,258.8796959355868,171.67447327666122,245.77529717275462,159.46169593260274,239.5910393591166,165.5930460643806,252.60398971470343,171.67447327666122,245.77529717275462,165.5930460643806,252.60398971470343,170.6224634607013,242.47884569010657,164.34290500371534,237.15813093699796,188.58770902874508,267.56982107500755,170.47271633301798,246.1004107916417,172.6091549401385,248.47154702857867,162.3087804106252,234.89495736693024,163.33567775177553,234.02072468324633
2021-01-31,142.76232162051699,203.4889353274667,132.9775494992542,198.9153949430686,139.58673491550476,211.96496496797803,142.76232162051699,203.4889353274667,139.58673491550476,211.96496496797803,141.88943528002227,200.7279535499327,185.49377161781214,264.36931841135106,172.15628788631346,257.50767259535274,178.1578147366878,270.56611946714224,185.49377161781214,264.36931841135106,178.1578147366878,270.56611946714224,184.35629806462947,260.8371841332039,173.88653183058855,247.83246613327907,161.51639050529567,241.5964453338388,167.72674426089281,254.71831565764174,173.88653183058855,247.83246613327907,167.72674426089281,254.71831565764174,172.82096666613802,244.50842295306015,166.32758433853633,238.95137409034902,191.26304465849995,270.28335632319937,172.53142204501262,247.9612699363203,174.693661252126,250.3503352394282,164.26889473581423,236.67108780104485,165.3081933542325,235.7902447103373
2021-02-28,142.7367760625228,199.04347193653882,132.95375480563968,194.5698461067727,139.56175758961425,207.3343323961968,142.7367760625228,199.04347193653882,139.56175758961425,207.3343323961968,141.86404591428092,196.34280716540763,187.96012784455635,262.15625330145696,174.44530669755642,255.3520470894304,180.52663085318957,268.30118024306597,187.96012784455635,262.15625330145696,180.52663085318957,268.30118024306597,186.8075302526732,258.6536869140976,175.61277143582285,244.9229407354858,163.11982687986418,238.7601301218627,169.3918332459457,251.7279511575747,175.61277143582285,244.9229407354858,169.3918332459457,251.7279511575747,174.5366279892623,241.63792144994503,168.53910373207094,236.95108543303294,195.66019097467748,271.25091013632414,174.82542870280213,245.8855584339467,177.01641740422826,248.25462460440437,166.45304144790342,234.6898876750975,167.50615875466158,233.81641822034385
2021-03-31,143.64952624667694,198.68146679571592,133.80394609852468,194.21597725664418,140.45420467616606,206.95724846841824,143.64952624667694,198.68146679571592,140.45420467616606,206.95724846841824,142.77121530401405,195.98571378843852,187.32789364425776,259.12126394184224,173.85853177757454,252.39583019163595,179.91940041874096,265.19505091387765,187.32789364425776,259.12126394184224,179.91940041874096,265.19505091387765,186.1791730002418,255.65924685125955,175.45049010716778,242.68496976870267,162.9690901081612,236.57847152494435,169.23530060006968,249.42779975270128,175.45049010716778,242.68496976870267,169.23530060006968,249.42779975270128,174.37534110985433,239.42996718051285,167.97219527819283,234.2078969186188,194.22425431173545,267.26440721366976,174.23737518115746,243.03893530696826,176.42099413876932,245.38057474039786,165.89314980091478,231.97287710246002,166.94272477778685,231.10951982495845
2021-04-30,145.89332309521393,202.33457107163784,135.8939555849613,197.78697574186322,142.6480907964375,210.76251738205258,145.89332309521393,202.33457107163784,142.6480907964375,210.76251738205258,145.0012929891352,199.58925195738257,188.9799668733673,262.1234305349228,175.39181665263686,255.32007623037182,181.50613701758252,268.2675881128419,188.9799668733673,262.1234305349228,181.50613701758252,268.2675881128419,187.82111548701081,258.62130267961203,177.29611504738327,245.90931842396424,164.68341884559663,239.7216883350019,171.0155457926683,252.74173465144665,177.29611504738327,245.90931842396424,171.0155457926683,252.74173465144665,176.2096561825244,242.61106938656866,170.02404104716146,237.8248450320532,195.5248778413598,269.7165837481042,176.36575256212552,246.7922639953476,178.57604527554437,249.17006612201905,167.91959921985665,235.55530908380024,168.98199516374618,234.6786187013216
2021-05-31,145.79941037549045,205.78479679528914,135.8064795395042,201.15965549645722,142.5562670591626,214.35645713837627,145.79941037549045,205.78479679528914,142.5562670591626,214.35645713837627,144.9079544764526,202.99266427402455,187.9821513705983,265.37789830123774,174.46574667490168,258.4900750225023,180.54778338698202,271.5983404094931,187.9821513705983,265.37789830123774,180.54778338698202,271.5983404094931,186.8294187273967,261.83228878465246,176.56548979464807,249.24750254294716,164.00476965758028,242.9758762531515,170.31080233941765,256.1726678516398,176.56548979464807,249.24750254294716,170.31080233941765,256.1726678516398,175.48350815300708,245.90448024267707,169.2591417548229,241.6648404307896,194.39703582101106,272.436459700208,175.57232335942763,250.77705018561363,177.7726724712126,253.19324505978918,167.1641673302134,239.35865983509714,168.2217837976203,238.46781413156958
2021-06-30,148.85369596842895,210.2611316004556,138.6514277654055,205.5353818927558,145.54261351653543,219.0192470273456,148.85369596842895,210.2611316004556,145.54261351653543,219.0192470273456,147.94356536486274,207.40826320277927,191.16393263822906,270.08303111866496,177.41874960930815,263.07308718272003,183.60373072509088,276.41376125953275,191.16393263822906,270.08303111866496,183.60373072509088,276.41376125953275,189.9916888706788,266.47455817674904,179.73159469817594,253.91729838943124,166.94564052662008,247.52816956059314,173.36475057719466,260.9722106679623,179.73159469817594,253.91729838943124,173.36475057719466,260.9722106679623,178.63021137512422,250.5116426364957,172.05738162317232,245.8867818892921,197.735228278199,277.3109602155735,178.47493452659717,255.15818408631782,180.71166043047177,257.61659045180056,169.9277724905208,243.5403117775476,171.00287377165085,242.6339027905811
