date,KOSPI200 continuous,Nasdaq100 continuous,KOSPI200/Nasdaq100 50-50 continuous,KOSPI200 4-point,Nasdaq100 4-point,KOSPI200/Nasdaq100 50-50 4-point
2013-03-19,262.13257322776155,139.32317816203368,200.0392126076036,276.01956132871453,167.1751728148258,225.48613062657637
2013-03-20,259.8134439476481,140.17020836353885,199.80204326827504,274.0337283095798,168.3129230861847,225.48375403667842
2013-03-21,258.7740436321112,139.0762045798926,198.609744310002,273.1457367539039,166.84010170167608,224.1112108874541
2013-03-22,258.5199487363771,140.31523502381233,199.42847859314284,272.93143549206945,168.50506802538882,225.17832300451843
2013-03-25,262.03436479420674,137.49375201197546,198.6545256823095,275.95738693693767,164.70598527548964,223.75244245025004
2013-03-26,262.7667209271215,139.72765715071978,200.57283803350242,276.58933356403594,167.70899657084595,226.08221426899365
2013-03-27,263.94869164515524,139.54761165871037,200.87917175456508,277.6069913593347,167.46539235397117,226.3183675454389
2013-03-28,263.9600050439014,140.11789908916631,201.30365149974827,277.62037752238336,168.23093975082006,226.85353777285405
2013-03-29,265.3395116762692,140.24948739636983,201.91301689167227,278.80749599927276,168.40646365372638,227.4471754701932
2013-04-01,264.3674847768654,139.59190015691235,201.06982521880485,277.8942844132988,167.61685690651683,226.54146762762326
2013-04-02,263.28543149233985,141.03572020380258,201.6974374465326,276.87301212638897,169.35054330183294,227.29564301957424
2013-04-03,262.9654620968656,139.7112731430024,200.62231180644798,276.5724288459369,167.76019562964808,226.09908771158774
2013-04-04,260.34707309945577,140.60299544509292,200.26795890970172,274.09826468455606,168.83094321129033,225.81296140289692
2013-04-05,256.7967521113052,141.0723272574777,199.2549725544314,270.7427895460732,169.39449971528336,224.82485240863124
2013-04-08,255.8643968144838,142.37962265706363,199.8412667087703,269.8670753602047,170.96425229892634,225.52769667082742
2013-04-09,256.09366488430436,143.0746800870181,200.42882549490014,270.08588936957756,171.79885188276702,226.18054801391617
2013-04-10,257.73351360569853,145.24005272071017,202.61146724456142,271.6386639685875,174.39895227887067,228.56974146042592
2013-04-11,259.3049977021135,144.48656627592288,202.66700027430164,273.12678752943384,173.4941932673883,228.56575964853323
2013-04-12,256.4880740690369,144.42690287464652,201.5522679667874,270.4648664737613,173.42255163357538,227.4316020048928
2013-04-15,256.0806622999949,140.29339148777103,198.42180901580187,270.0855624819002,168.4591820836477,223.92516138761323
2013-04-16,256.2779321730495,141.52029369072224,199.3800336652527,270.27410992870216,169.932401452101,224.99692223735164
2013-04-17,256.46086423167947,139.62166458768934,198.08293581192305,270.44909850766476,167.65259694823015,223.5287644087896
2013-04-18,253.8413760916185,137.5079444754334,195.56474167208262,267.9738894575463,165.11451901392184,220.80519982391473
2013-04-19,254.58236127804176,139.3353686303055,197.16211619175905,268.67661900619674,167.30882321588768,222.57363491704865
2013-04-22,256.74909691899586,140.72626987586509,198.98773642192666,270.7316423526363,168.97896664674573,224.53969926749528
2013-04-23,255.90523817931435,142.18185615026664,199.7144467716621,269.9356144175,170.726781498447,225.39529106070918
2013-04-24,257.7480187331026,141.91861842750728,200.22610106562718,271.6802925014998,170.41069525233561,225.8934821918849
2013-04-25,259.5477719294386,141.83395875034796,200.84993104062596,273.3842805391164,170.30903900311046,226.51987906877608
2013-04-26,258.7745017403006,141.35505990179183,200.2109886007121,272.6549998810601,169.733994751396,225.8340877394818
2013-04-29,258.35826775611594,141.64115382096037,200.2585601432659,272.2673588570292,170.0775258836264,225.9079556599276
2013-04-30,260.92565084372103,142.34674281204454,201.74330707379644,274.69728868039095,170.9247713815416,227.4712450509079
2013-05-02,260.4189400605087,143.57820606291088,202.42007292953406,274.0001272774669,172.4034674897977,228.16653656448247
2013-05-03,261.0855132072071,144.63322881901982,203.42538882193534,274.89673749939874,173.67030029417282,229.38073636477372
2013-05-06,260.7811548396198,144.88625489039316,203.48702916708896,274.4678254602518,173.9741247621493,229.4053185441798
2013-05-07,260.23640081186807,144.23186799359166,202.81271146077415,273.72481285021945,173.18836086954965,228.5748239451235
2013-05-08,260.4069732226737,140.4353882846857,200.18834106514333,273.95004724359603,168.62968665277296,225.63467733466376
2013-05-09,262.19730349907275,144.8789527834671,204.02932576511986,276.36774368289537,173.9653566587682,230.18612597557794
2013-05-10,259.5155245598126,147.7446196117251,205.0232798417136,272.7323597500952,177.40634475445242,230.9706115513383
2013-05-13,259.8440786609645,148.7558793339323,205.86690847846324,273.1608884020672,178.62062850560125,231.95604009059906
2013-05-14,261.4116375661139,149.08504418721827,206.70617071845706,275.27729704579144,179.015877642907,233.0953216425365
2013-05-15,261.6074461870657,150.15978235097077,207.54346401598406,275.5369395291655,180.30638398892833,234.06154411013372
2013-05-16,262.82005834017076,150.38972547760702,208.17519501100998,277.17290066599304,180.5824912996727,234.92262269090713
2013-05-20,262.5105293409721,151.47478774152057,208.824445053311,276.7323289505606,181.88539444821228,235.60717757866627
2013-05-21,262.4141540960627,150.80959855571191,208.31581193606223,276.5964766657626,181.08665956138773,235.01944047334007
2013-05-22,263.4089890651781,149.9542529176503,208.09428026456595,277.9376579989266,180.05959174972082,234.8913183631334
2013-05-23,261.5068644928516,151.5556117241464,208.4937112693124,275.3575892759876,181.98244493549112,235.1025592670121
2013-05-24,261.84449980872864,151.21133014730717,208.3802688140882,275.8092013738385,181.56904418848686,235.0144622988688
2013-05-27,262.37225646470625,150.54011835837457,208.10865200236566,276.5073498768672,180.76307757972936,234.7672226653236
